id,HubbleType,isElliptical
397443,Sab-Scd,NotElliptical
397449,Sd-Irr,NotElliptical
402329,Sd-Irr,NotElliptical
402414,Sd-Irr,NotElliptical
402508,Sd-Irr,NotElliptical
402525,Sd-Irr,NotElliptical
402541,LBS,NotElliptical
402570,LBS,LBS
402853,E,LBS
402934,LBS,NotElliptical
402988,E,LBS
402995,Sd-Irr,NotElliptical
417320,Sd-Irr,NotElliptical
417369,Sd-Irr,NotElliptical
417375,LBS,NotElliptical
417392,Sd-Irr,NotElliptical
417403,Sd-Irr,NotElliptical
417424,Sab-Scd,NotElliptical
417433,S0-Sa,NotElliptical
417440,E,Elliptical
417447,E,Elliptical
417451,E,Elliptical
417453,Sab-Scd,NotElliptical
417472,S0-Sa,NotElliptical
417486,E,Elliptical
417531,Sd-Irr,NotElliptical
417568,LBS,NotElliptical
417580,E,Elliptical
417678,Sab-Scd,NotElliptical
417779,Sd-Irr,NotElliptical
417978,Sd-Irr,NotElliptical
418047,Sd-Irr,NotElliptical
418290,E,Elliptical
418448,S0-Sa,NotElliptical
418474,Sd-Irr,NotElliptical
418529,Sd-Irr,NotElliptical
418574,Sab-Scd,NotElliptical
418624,Sab-Scd,NotElliptical
418630,S0-Sa,NotElliptical
418795,LBS,NotElliptical
418812,Sd-Irr,NotElliptical
418903,LBS,LBS
418971,Sd-Irr,NotElliptical
419205,Sd-Irr,LBS
419210,Sd-Irr,NotElliptical
419334,Sab-Scd,NotElliptical
419335,S0-Sa,NotElliptical
419339,Sab-Scd,NotElliptical
419343,LBS,LBS
419407,S0-Sa,NotElliptical
419412,LBS,NotElliptical
419455,Sd-Irr,NotElliptical
419632,Sd-Irr,NotElliptical
422205,Sd-Irr,NotElliptical
422265,Sab-Scd,NotElliptical
422275,Sd-Irr,NotElliptical
422277,Sd-Irr,NotElliptical
422289,Sab-Scd,NotElliptical
422291,E,Elliptical
422293,Sd-Irr,NotElliptical
422301,Sd-Irr,NotElliptical
422320,Sab-Scd,NotElliptical
422327,Sd-Irr,NotElliptical
422333,Sd-Irr,NotElliptical
422355,Sd-Irr,NotElliptical
422366,Sab-Scd,NotElliptical
422389,E,Elliptical
422397,Sd-Irr,NotElliptical
422406,E,Elliptical
422436,S0-Sa,NotElliptical
422443,E,Elliptical
422446,S0-Sa,NotElliptical
422464,Sd-Irr,NotElliptical
422486,Sd-Irr,NotElliptical
422501,Sd-Irr,NotElliptical
422596,Sd-Irr,NotElliptical
422619,Sab-Scd,NotElliptical
422639,Sd-Irr,NotElliptical
422641,Sd-Irr,NotElliptical
422649,S0-Sa,NotElliptical
422652,Sab-Scd,NotElliptical
422683,Sd-Irr,NotElliptical
422721,Sd-Irr,NotElliptical
422753,Sab-Scd,NotElliptical
422768,Sd-Irr,NotElliptical
422807,E,Elliptical
422837,Sd-Irr,NotElliptical
422888,Sd-Irr,NotElliptical
422921,Sd-Irr,NotElliptical
422933,Sab-Scd,NotElliptical
422953,Sd-Irr,NotElliptical
422965,Sd-Irr,NotElliptical
423186,LBS,NotElliptical
423270,Sab-Scd,NotElliptical
423416,Sd-Irr,NotElliptical
423558,LBS,LBS
423653,Sd-Irr,NotElliptical
423727,Sd-Irr,NotElliptical
423728,Sd-Irr,NotElliptical
423790,Sd-Irr,NotElliptical
425677,Sd-Irr,NotElliptical
425755,Sd-Irr,NotElliptical
425774,Sd-Irr,NotElliptical
425859,Sd-Irr,NotElliptical
425889,Sd-Irr,NotElliptical
446728,Sd-Irr,NotElliptical
446740,LBS,LBS
446750,Sd-Irr,NotElliptical
446755,Sd-Irr,NotElliptical
446761,S0-Sa,NotElliptical
446768,Sab-Scd,NotElliptical
446769,Sd-Irr,NotElliptical
446771,Sd-Irr,NotElliptical
457505,Sd-Irr,NotElliptical
457615,S0-Sa,NotElliptical
460298,Sd-Irr,NotElliptical
460305,Sd-Irr,NotElliptical
460307,LBS,NotElliptical
460336,Sd-Irr,NotElliptical
460362,Sd-Irr,NotElliptical
460378,Sab-Scd,NotElliptical
460380,Sab-Scd,NotElliptical
460390,Sd-Irr,NotElliptical
460424,Sd-Irr,NotElliptical
460595,Sd-Irr,NotElliptical
460633,Sab-Scd,NotElliptical
460644,LBS,NotElliptical
460664,Sd-Irr,NotElliptical
460677,Sd-Irr,NotElliptical
460722,Sd-Irr,NotElliptical
460756,Sab-Scd,NotElliptical
460757,LBS,NotElliptical
460759,LBS,LBS
460766,Sab-Scd,NotElliptical
460767,S0-Sa,NotElliptical
460768,Sd-Irr,NotElliptical
460780,Sab-Scd,NotElliptical
460830,Sd-Irr,NotElliptical
460845,LBS,NotElliptical
460848,Sd-Irr,NotElliptical
460851,Sab-Scd,NotElliptical
460868,Sd-Irr,NotElliptical
463130,Sd-Irr,NotElliptical
463137,Sd-Irr,NotElliptical
463142,E,Elliptical
463143,Sd-Irr,NotElliptical
463146,S0-Sa,NotElliptical
463148,S0-Sa,LBS
463170,E,Elliptical
463176,Sab-Scd,NotElliptical
463182,LBS,LBS
463187,Sd-Irr,NotElliptical
463228,Sd-Irr,NotElliptical
463264,Sab-Scd,NotElliptical
463317,Sab-Scd,NotElliptical
463319,Sd-Irr,NotElliptical
463336,LBS,LBS
463347,Sd-Irr,NotElliptical
463348,Sd-Irr,NotElliptical
463366,Sd-Irr,NotElliptical
463383,Sd-Irr,NotElliptical
463434,S0-Sa,NotElliptical
463491,LBS,NotElliptical
463628,Sd-Irr,NotElliptical
463637,Sd-Irr,NotElliptical
463641,Sd-Irr,NotElliptical
463643,Sd-Irr,NotElliptical
463644,Sd-Irr,NotElliptical
463660,Sd-Irr,NotElliptical
463664,Sd-Irr,NotElliptical
484621,S0-Sa,NotElliptical
484622,Sd-Irr,NotElliptical
484644,Sd-Irr,NotElliptical
484655,S0-Sa,NotElliptical
484660,Sab-Scd,NotElliptical
484673,Sd-Irr,NotElliptical
484674,Sd-Irr,NotElliptical
484677,Sd-Irr,NotElliptical
484682,Sd-Irr,NotElliptical
484685,Sd-Irr,NotElliptical
484687,Sd-Irr,NotElliptical
484697,Sd-Irr,NotElliptical
484708,Sd-Irr,NotElliptical
484729,Sab-Scd,NotElliptical
484746,LBS,NotElliptical
484766,Sd-Irr,NotElliptical
484767,Sd-Irr,NotElliptical
484771,Sd-Irr,NotElliptical
484818,Sd-Irr,NotElliptical
484834,Sd-Irr,NotElliptical
484838,Sd-Irr,NotElliptical
484867,Sd-Irr,NotElliptical
484973,LBS,NotElliptical
485039,Sd-Irr,NotElliptical
485046,Sab-Scd,NotElliptical
485047,S0-Sa,NotElliptical
485049,Sd-Irr,NotElliptical
485050,Sd-Irr,NotElliptical
485073,Sd-Irr,NotElliptical
485152,Sd-Irr,NotElliptical
485181,Sd-Irr,NotElliptical
485224,E,Elliptical
485254,Sd-Irr,NotElliptical
485311,Sd-Irr,NotElliptical
485320,Sd-Irr,NotElliptical
485350,Sd-Irr,NotElliptical
485357,LBS,NotElliptical
485362,Sd-Irr,NotElliptical
485376,Sab-Scd,NotElliptical
485396,Sd-Irr,NotElliptical
485413,Sab-Scd,NotElliptical
485426,Sd-Irr,NotElliptical
485501,LBS,LBS
485504,Sab-Scd,NotElliptical
485524,Sd-Irr,NotElliptical
485529,LBS,LBS
485549,Sd-Irr,NotElliptical
485576,Sd-Irr,NotElliptical
485583,Sd-Irr,NotElliptical
485584,Sd-Irr,NotElliptical
485585,Sab-Scd,NotElliptical
485611,Sd-Irr,NotElliptical
485617,Sd-Irr,NotElliptical
485630,Sd-Irr,NotElliptical
485646,Sd-Irr,NotElliptical
485667,Sd-Irr,NotElliptical
485684,E,Elliptical
485688,Sab-Scd,NotElliptical
485690,Sab-Scd,NotElliptical
485710,Sd-Irr,NotElliptical
485711,Sd-Irr,NotElliptical
485714,Sd-Irr,NotElliptical
485721,Sd-Irr,NotElliptical
485727,S0-Sa,NotElliptical
485731,LBS,LBS
485769,Sd-Irr,NotElliptical
485777,Sd-Irr,NotElliptical
485799,Sab-Scd,NotElliptical
485823,Sd-Irr,NotElliptical
485825,Sd-Irr,NotElliptical
485828,Sab-Scd,NotElliptical
485836,S0-Sa,NotElliptical
485837,E,Elliptical
485842,Sab-Scd,NotElliptical
485865,Sd-Irr,NotElliptical
485866,Sab-Scd,NotElliptical
485870,Sd-Irr,NotElliptical
485871,LBS,NotElliptical
485873,E,Elliptical
485878,S0-Sa,LBS
485881,Sab-Scd,NotElliptical
485882,S0-Sa,NotElliptical
485883,E,Elliptical
485884,E,Elliptical
485885,Sab-Scd,NotElliptical
485886,E,Elliptical
485887,E,Elliptical
485891,LBS,NotElliptical
485897,E,Elliptical
485916,Sab-Scd,NotElliptical
485921,E,Elliptical
485922,Sab-Scd,NotElliptical
485924,S0-Sa,NotElliptical
485926,S0-Sa,NotElliptical
485927,Sd-Irr,NotElliptical
485972,E,Elliptical
485974,Sab-Scd,NotElliptical
485983,Sd-Irr,NotElliptical
485988,Sd-Irr,NotElliptical
486003,E,Elliptical
486006,Sab-Scd,NotElliptical
486052,LBS,LBS
486057,Sd-Irr,NotElliptical
486080,Sab-Scd,LBS
486092,Sd-Irr,NotElliptical
486120,Sd-Irr,NotElliptical
486139,E,Elliptical
486164,Sab-Scd,NotElliptical
486188,Sd-Irr,NotElliptical
486206,Sd-Irr,NotElliptical
486213,Sd-Irr,NotElliptical
486275,Sab-Scd,NotElliptical
486276,S0-Sa,NotElliptical
486291,Sd-Irr,NotElliptical
486297,Sd-Irr,NotElliptical
486298,Sd-Irr,NotElliptical
486299,LBS,NotElliptical
486300,Sd-Irr,NotElliptical
486301,LBS,NotElliptical
486312,Sd-Irr,NotElliptical
486386,Sd-Irr,NotElliptical
486400,Sd-Irr,NotElliptical
486519,Sd-Irr,NotElliptical
486594,Sd-Irr,NotElliptical
486681,Sd-Irr,NotElliptical
486762,Sd-Irr,NotElliptical
486782,Sd-Irr,NotElliptical
486800,Sd-Irr,NotElliptical
486834,Sab-Scd,NotElliptical
486860,Sd-Irr,NotElliptical
486872,Sab-Scd,NotElliptical
486889,Sd-Irr,NotElliptical
486894,Sd-Irr,NotElliptical
486911,Sd-Irr,NotElliptical
486927,LBS,LBS
486929,Sd-Irr,NotElliptical
487010,Sd-Irr,NotElliptical
487019,Sab-Scd,NotElliptical
487056,Sd-Irr,NotElliptical
487085,Sd-Irr,NotElliptical
487143,LBS,NotElliptical
487175,Sab-Scd,NotElliptical
491447,Sd-Irr,NotElliptical
491454,E,Elliptical
491457,S0-Sa,NotElliptical
491460,Sab-Scd,NotElliptical
491461,Sd-Irr,NotElliptical
491475,Sd-Irr,NotElliptical
491494,Sd-Irr,NotElliptical
491509,S0-Sa,NotElliptical
491552,Sd-Irr,NotElliptical
491563,Sd-Irr,NotElliptical
491566,Sd-Irr,NotElliptical
491608,Sd-Irr,NotElliptical
491665,Sd-Irr,NotElliptical
491693,Sd-Irr,NotElliptical
491737,LBS,NotElliptical
491743,Sab-Scd,NotElliptical
491761,Sd-Irr,NotElliptical
491846,Sd-Irr,NotElliptical
491847,Sd-Irr,NotElliptical
491849,Sd-Irr,NotElliptical
491887,S0-Sa,NotElliptical
491953,Sd-Irr,NotElliptical
491958,Sd-Irr,NotElliptical
491965,LBS,NotElliptical
491989,Sd-Irr,NotElliptical
492019,Sd-Irr,NotElliptical
492092,Sab-Scd,NotElliptical
492134,Sd-Irr,NotElliptical
492197,S0-Sa,NotElliptical
492229,Sab-Scd,NotElliptical
492230,Sab-Scd,NotElliptical
492267,E,Elliptical
492322,Sd-Irr,NotElliptical
492370,Sd-Irr,NotElliptical
492380,Sd-Irr,NotElliptical
492384,S0-Sa,NotElliptical
492385,Sd-Irr,NotElliptical
492386,Sd-Irr,NotElliptical
492390,Sab-Scd,NotElliptical
492401,Sd-Irr,NotElliptical
492408,Sd-Irr,NotElliptical
492414,Sab-Scd,NotElliptical
492434,Sd-Irr,NotElliptical
492437,Sd-Irr,NotElliptical
492448,Sd-Irr,NotElliptical
492481,LBS,NotElliptical
492486,E,Elliptical
492487,E,Elliptical
492501,Sd-Irr,NotElliptical
492511,Sab-Scd,NotElliptical
492540,Sd-Irr,LBS
492588,Sd-Irr,NotElliptical
492616,Sd-Irr,NotElliptical
492628,Sab-Scd,NotElliptical
492690,E,Elliptical
492694,Sd-Irr,NotElliptical
492711,Sd-Irr,NotElliptical
492723,Sd-Irr,NotElliptical
492729,Sd-Irr,NotElliptical
492782,Sd-Irr,NotElliptical
492849,Sab-Scd,NotElliptical
492883,S0-Sa,NotElliptical
492884,LBS,NotElliptical
492918,Sd-Irr,NotElliptical
492941,E,Elliptical
492943,Sd-Irr,NotElliptical
492945,LBS,NotElliptical
492957,Sab-Scd,NotElliptical
492970,Sd-Irr,NotElliptical
493028,E,Elliptical
493032,Sd-Irr,NotElliptical
493086,Sd-Irr,NotElliptical
493090,Sd-Irr,NotElliptical
493275,Sd-Irr,NotElliptical
493397,Sd-Irr,NotElliptical
493403,S0-Sa,NotElliptical
493501,Sd-Irr,NotElliptical
493538,Sab-Scd,NotElliptical
493591,Sd-Irr,NotElliptical
493599,Sd-Irr,NotElliptical
493621,Sab-Scd,NotElliptical
493623,LBS,NotElliptical
493713,Sd-Irr,NotElliptical
493727,Sd-Irr,NotElliptical
493765,Sd-Irr,NotElliptical
493799,Sab-Scd,NotElliptical
493811,LBS,LBS
493825,Sd-Irr,NotElliptical
493828,Sd-Irr,NotElliptical
493829,Sd-Irr,NotElliptical
493832,Sab-Scd,NotElliptical
493834,S0-Sa,NotElliptical
493840,Sab-Scd,NotElliptical
493985,Sab-Scd,NotElliptical
496896,Sd-Irr,NotElliptical
496902,Sd-Irr,NotElliptical
496920,Sd-Irr,NotElliptical
496924,LBS,LBS
496925,Sd-Irr,NotElliptical
496951,LBS,LBS
496966,Sab-Scd,NotElliptical
496967,Sab-Scd,NotElliptical
504361,LBS,LBS
504378,Sd-Irr,NotElliptical
504386,Sab-Scd,NotElliptical
504445,LBS,NotElliptical
504551,Sd-Irr,NotElliptical
504620,LBS,NotElliptical
504630,Sd-Irr,NotElliptical
504728,Sab-Scd,NotElliptical
504730,S0-Sa,NotElliptical
504830,Sd-Irr,NotElliptical
504868,Sd-Irr,NotElliptical
504877,S0-Sa,NotElliptical
504879,E,Elliptical
504882,Sab-Scd,NotElliptical
504890,Sd-Irr,NotElliptical
504905,Sd-Irr,NotElliptical
504910,Sd-Irr,NotElliptical
504922,Sab-Scd,NotElliptical
504923,LBS,NotElliptical
504950,Sd-Irr,LBS
504953,Sab-Scd,NotElliptical
504967,E,LBS
504982,Sd-Irr,NotElliptical
505171,Sab-Scd,NotElliptical
505196,Sd-Irr,NotElliptical
505215,Sd-Irr,NotElliptical
505260,Sd-Irr,NotElliptical
505272,LBS,LBS
505309,Sd-Irr,NotElliptical
505341,E,Elliptical
505342,Sd-Irr,NotElliptical
505357,Sd-Irr,NotElliptical
505360,Sab-Scd,NotElliptical
505366,Sd-Irr,NotElliptical
505378,Sd-Irr,NotElliptical
505385,LBS,LBS
505397,S0-Sa,NotElliptical
505414,Sd-Irr,NotElliptical
505575,Sd-Irr,NotElliptical
505620,Sd-Irr,NotElliptical
505624,Sd-Irr,NotElliptical
505773,Sd-Irr,NotElliptical
505784,Sd-Irr,NotElliptical
505814,Sd-Irr,NotElliptical
505817,Sd-Irr,NotElliptical
505828,S0-Sa,NotElliptical
505832,S0-Sa,NotElliptical
505850,Sd-Irr,NotElliptical
505901,Sd-Irr,NotElliptical
505902,Sd-Irr,NotElliptical
505914,LBS,NotElliptical
505947,Sd-Irr,NotElliptical
505979,Sab-Scd,NotElliptical
505993,Sd-Irr,NotElliptical
506009,Sab-Scd,NotElliptical
506026,Sd-Irr,NotElliptical
506038,Sab-Scd,NotElliptical
506059,Sd-Irr,NotElliptical
506070,Sab-Scd,NotElliptical
506093,Sd-Irr,NotElliptical
506104,LBS,LBS
506107,Sd-Irr,NotElliptical
506138,Sd-Irr,NotElliptical
506153,LBS,NotElliptical
507749,Sd-Irr,NotElliptical
507763,Sab-Scd,NotElliptical
507851,Sd-Irr,NotElliptical
507878,Sd-Irr,NotElliptical
507917,Sd-Irr,NotElliptical
507990,LBS,NotElliptical
508128,Sd-Irr,NotElliptical
508138,S0-Sa,NotElliptical
508144,E,Elliptical
508160,Sd-Irr,NotElliptical
508172,Sd-Irr,NotElliptical
508180,E,Elliptical
508182,LBS,NotElliptical
508184,E,Elliptical
508186,Sd-Irr,NotElliptical
508188,Sd-Irr,NotElliptical
508189,Sd-Irr,NotElliptical
508214,Sd-Irr,NotElliptical
508226,Sd-Irr,NotElliptical
508268,E,Elliptical
508274,Sd-Irr,NotElliptical
508292,Sd-Irr,NotElliptical
508301,Sd-Irr,NotElliptical
508310,E,LBS
508342,Sd-Irr,NotElliptical
508352,Sab-Scd,NotElliptical
508361,Sd-Irr,NotElliptical
508394,Sd-Irr,NotElliptical
508416,Sab-Scd,NotElliptical
508428,Sd-Irr,NotElliptical
508462,Sd-Irr,NotElliptical
508467,Sab-Scd,NotElliptical
508470,S0-Sa,NotElliptical
508474,Sd-Irr,NotElliptical
508476,LBS,NotElliptical
508479,LBS,LBS
508491,E,Elliptical
508509,Sd-Irr,NotElliptical
508526,LBS,NotElliptical
508550,Sd-Irr,NotElliptical
508557,Sd-Irr,NotElliptical
508559,Sd-Irr,NotElliptical
508568,S0-Sa,NotElliptical
508579,Sd-Irr,NotElliptical
508603,LBS,LBS
508604,Sab-Scd,NotElliptical
508629,Sab-Scd,NotElliptical
508632,S0-Sa,NotElliptical
508634,E,Elliptical
508638,Sab-Scd,NotElliptical
508639,Sd-Irr,NotElliptical
508643,Sab-Scd,NotElliptical
508680,Sd-Irr,NotElliptical
508682,Sd-Irr,NotElliptical
508695,Sd-Irr,NotElliptical
508733,Sd-Irr,NotElliptical
508739,Sd-Irr,NotElliptical
508748,Sab-Scd,NotElliptical
508749,Sd-Irr,NotElliptical
508751,E,Elliptical
508769,Sd-Irr,NotElliptical
508774,Sd-Irr,NotElliptical
508906,LBS,NotElliptical
508909,Sd-Irr,NotElliptical
508927,Sd-Irr,NotElliptical
508936,E,LBS
508944,LBS,NotElliptical
508995,Sd-Irr,NotElliptical
508996,Sd-Irr,NotElliptical
509012,Sab-Scd,NotElliptical
509027,Sd-Irr,NotElliptical
509043,Sd-Irr,NotElliptical
509058,Sd-Irr,NotElliptical
509075,E,Elliptical
509079,LBS,NotElliptical
509080,S0-Sa,NotElliptical
509108,Sd-Irr,NotElliptical
509158,Sab-Scd,NotElliptical
509178,Sd-Irr,NotElliptical
509253,Sd-Irr,NotElliptical
509286,Sd-Irr,NotElliptical
509346,S0-Sa,NotElliptical
509397,Sab-Scd,NotElliptical
509444,Sd-Irr,NotElliptical
509475,Sd-Irr,NotElliptical
509512,LBS,LBS
509516,Sab-Scd,NotElliptical
509557,LBS,LBS
509572,Sd-Irr,NotElliptical
509576,Sd-Irr,NotElliptical
509577,Sd-Irr,NotElliptical
509587,Sd-Irr,NotElliptical
509628,Sd-Irr,NotElliptical
509670,Sd-Irr,NotElliptical
509723,Sab-Scd,NotElliptical
509724,LBS,LBS
509727,Sd-Irr,NotElliptical
509852,Sab-Scd,NotElliptical
509917,LBS,NotElliptical
511422,Sd-Irr,NotElliptical
511456,Sab-Scd,NotElliptical
511473,Sd-Irr,NotElliptical
511605,LBS,LBS
511611,LBS,LBS
511671,LBS,LBS
511764,LBS,LBS
511787,Sd-Irr,NotElliptical
511789,Sd-Irr,NotElliptical
511792,S0-Sa,NotElliptical
511863,Sab-Scd,NotElliptical
511864,E,Elliptical
511885,LBS,LBS
511890,S0-Sa,NotElliptical
511892,E,Elliptical
511894,LBS,LBS
511911,Sd-Irr,NotElliptical
511923,E,Elliptical
511934,Sd-Irr,NotElliptical
511935,Sd-Irr,NotElliptical
511938,Sd-Irr,NotElliptical
511975,Sab-Scd,NotElliptical
512016,Sd-Irr,NotElliptical
512022,Sd-Irr,NotElliptical
512034,LBS,LBS
512057,LBS,LBS
512064,Sd-Irr,NotElliptical
512067,LBS,NotElliptical
512068,Sd-Irr,NotElliptical
512126,Sd-Irr,NotElliptical
512130,Sd-Irr,NotElliptical
512169,S0-Sa,NotElliptical
512190,Sd-Irr,NotElliptical
512197,Sab-Scd,NotElliptical
512254,Sab-Scd,NotElliptical
512279,Sd-Irr,NotElliptical
512380,Sd-Irr,NotElliptical
512394,Sab-Scd,NotElliptical
512419,Sd-Irr,NotElliptical
512437,LBS,LBS
512499,Sab-Scd,NotElliptical
512524,Sd-Irr,NotElliptical
512581,Sd-Irr,NotElliptical
512592,Sd-Irr,NotElliptical
512616,Sd-Irr,NotElliptical
512629,E,LBS
512834,Sab-Scd,LBS
512918,E,LBS
512985,Sd-Irr,NotElliptical
513001,Sd-Irr,NotElliptical
513018,Sd-Irr,NotElliptical
513066,Sd-Irr,NotElliptical
513071,Sab-Scd,NotElliptical
513082,LBS,NotElliptical
513108,Sab-Scd,NotElliptical
513149,Sd-Irr,NotElliptical
513167,Sd-Irr,NotElliptical
513221,Sd-Irr,NotElliptical
513227,Sd-Irr,NotElliptical
513236,Sd-Irr,NotElliptical
513250,Sd-Irr,NotElliptical
513261,Sd-Irr,NotElliptical
513267,LBS,NotElliptical
514028,Sd-Irr,NotElliptical
514107,Sd-Irr,NotElliptical
514169,Sd-Irr,NotElliptical
514212,S0-Sa,NotElliptical
516812,Sab-Scd,NotElliptical
516817,LBS,LBS
516866,Sd-Irr,NotElliptical
516884,Sd-Irr,NotElliptical
516955,Sd-Irr,LBS
516974,LBS,LBS
516975,E,Elliptical
517046,Sab-Scd,NotElliptical
517088,E,Elliptical
517164,S0-Sa,NotElliptical
517167,Sd-Irr,NotElliptical
517192,Sd-Irr,NotElliptical
517247,Sab-Scd,NotElliptical
517256,Sd-Irr,NotElliptical
517273,S0-Sa,NotElliptical
517278,E,Elliptical
517279,E,Elliptical
517286,Sd-Irr,NotElliptical
517295,Sd-Irr,NotElliptical
517306,Sab-Scd,NotElliptical
517307,Sab-Scd,NotElliptical
517308,S0-Sa,NotElliptical
517355,Sd-Irr,NotElliptical
517465,E,Elliptical
517544,E,LBS
517590,E,Elliptical
517591,Sab-Scd,NotElliptical
517594,Sd-Irr,NotElliptical
517595,Sd-Irr,NotElliptical
517802,Sd-Irr,NotElliptical
517960,Sd-Irr,NotElliptical
518202,E,LBS
518222,Sd-Irr,NotElliptical
518333,Sd-Irr,NotElliptical
518365,Sab-Scd,NotElliptical
518366,Sd-Irr,NotElliptical
518644,Sd-Irr,NotElliptical
518647,LBS,LBS
518829,E,Elliptical
518870,Sd-Irr,NotElliptical
519009,Sab-Scd,NotElliptical
519089,Sab-Scd,NotElliptical
519103,LBS,NotElliptical
521532,Sab-Scd,NotElliptical
521580,Sab-Scd,NotElliptical
521638,Sd-Irr,NotElliptical
521673,Sd-Irr,NotElliptical
521719,Sab-Scd,NotElliptical
521736,S0-Sa,NotElliptical
521753,Sab-Scd,NotElliptical
521768,Sab-Scd,NotElliptical
521894,Sd-Irr,NotElliptical
521898,Sd-Irr,NotElliptical
521991,Sab-Scd,NotElliptical
522016,Sd-Irr,NotElliptical
522099,Sd-Irr,NotElliptical
522127,Sd-Irr,NotElliptical
522165,LBS,LBS
522166,Sd-Irr,NotElliptical
522224,Sd-Irr,NotElliptical
527705,Sd-Irr,NotElliptical
527964,S0-Sa,NotElliptical
534587,Sab-Scd,NotElliptical
534593,Sd-Irr,NotElliptical
534599,Sd-Irr,NotElliptical
534644,E,Elliptical
534654,S0-Sa,LBS
534656,LBS,NotElliptical
534710,Sab-Scd,NotElliptical
534734,Sab-Scd,NotElliptical
534739,LBS,LBS
534759,Sd-Irr,NotElliptical
534760,E,Elliptical
534832,Sd-Irr,NotElliptical
534840,Sab-Scd,NotElliptical
534885,Sd-Irr,NotElliptical
534904,S0-Sa,NotElliptical
534962,Sd-Irr,NotElliptical
534974,Sd-Irr,NotElliptical
535007,LBS,NotElliptical
535044,Sd-Irr,NotElliptical
535283,LBS,LBS
535387,S0-Sa,NotElliptical
535417,Sab-Scd,NotElliptical
535776,Sab-Scd,NotElliptical
535790,Sd-Irr,NotElliptical
535974,Sd-Irr,NotElliptical
535975,LBS,NotElliptical
535988,Sd-Irr,NotElliptical
536087,Sd-Irr,NotElliptical
536173,LBS,LBS
536363,Sab-Scd,NotElliptical
536578,Sd-Irr,NotElliptical
536623,Sab-Scd,NotElliptical
536625,Sab-Scd,NotElliptical
536626,Sd-Irr,NotElliptical
536677,Sd-Irr,NotElliptical
536784,Sab-Scd,NotElliptical
537084,E,Elliptical
537108,Sd-Irr,NotElliptical
537118,Sd-Irr,NotElliptical
537163,Sd-Irr,NotElliptical
537171,Sd-Irr,NotElliptical
537187,Sab-Scd,NotElliptical
537365,S0-Sa,NotElliptical
537367,LBS,LBS
537368,LBS,LBS
537376,Sd-Irr,NotElliptical
537386,Sd-Irr,NotElliptical
537399,Sab-Scd,NotElliptical
537417,Sd-Irr,NotElliptical
537434,LBS,NotElliptical
537476,Sd-Irr,NotElliptical
537483,Sd-Irr,NotElliptical
543453,Sab-Scd,NotElliptical
543455,Sd-Irr,NotElliptical
543462,Sd-Irr,NotElliptical
543463,E,Elliptical
543476,Sd-Irr,NotElliptical
543477,Sd-Irr,NotElliptical
543481,Sd-Irr,NotElliptical
543489,E,Elliptical
543491,Sd-Irr,NotElliptical
543494,Sab-Scd,NotElliptical
543497,Sd-Irr,NotElliptical
543499,S0-Sa,NotElliptical
543500,S0-Sa,NotElliptical
543501,S0-Sa,NotElliptical
543510,Sd-Irr,NotElliptical
543511,Sd-Irr,NotElliptical
543515,Sd-Irr,NotElliptical
543518,Sd-Irr,NotElliptical
543522,Sd-Irr,NotElliptical
543523,Sd-Irr,NotElliptical
543528,Sd-Irr,NotElliptical
543531,E,Elliptical
543536,E,Elliptical
543537,E,Elliptical
543543,S0-Sa,NotElliptical
543547,Sab-Scd,NotElliptical
543549,Sd-Irr,NotElliptical
543552,S0-Sa,NotElliptical
543554,S0-Sa,NotElliptical
543555,S0-Sa,NotElliptical
543566,Sd-Irr,NotElliptical
543575,Sd-Irr,NotElliptical
543582,Sd-Irr,NotElliptical
543584,Sd-Irr,NotElliptical
543588,Sd-Irr,NotElliptical
543600,LBS,NotElliptical
543601,LBS,NotElliptical
543602,Sd-Irr,NotElliptical
543605,E,Elliptical
543624,Sd-Irr,NotElliptical
543626,Sd-Irr,NotElliptical
543629,Sd-Irr,NotElliptical
543637,Sd-Irr,NotElliptical
543680,LBS,LBS
543706,Sd-Irr,NotElliptical
543715,LBS,LBS
543738,Sd-Irr,NotElliptical
543739,Sd-Irr,LBS
543752,Sd-Irr,NotElliptical
543763,Sd-Irr,NotElliptical
543769,Sd-Irr,NotElliptical
543793,LBS,NotElliptical
543797,S0-Sa,NotElliptical
543812,Sab-Scd,NotElliptical
543854,Sd-Irr,NotElliptical
543855,Sab-Scd,NotElliptical
543857,E,LBS
543859,Sab-Scd,NotElliptical
543883,Sd-Irr,NotElliptical
544027,Sab-Scd,NotElliptical
544028,Sd-Irr,NotElliptical
544084,Sd-Irr,NotElliptical
544110,Sab-Scd,NotElliptical
544126,Sd-Irr,NotElliptical
544128,Sd-Irr,NotElliptical
544134,Sd-Irr,NotElliptical
544218,LBS,NotElliptical
544246,Sd-Irr,NotElliptical
544257,Sd-Irr,NotElliptical
544258,S0-Sa,NotElliptical
544259,E,Elliptical
544277,Sd-Irr,NotElliptical
544363,Sab-Scd,NotElliptical
544364,Sab-Scd,NotElliptical
544376,Sd-Irr,NotElliptical
544418,LBS,NotElliptical
544433,Sab-Scd,NotElliptical
544471,Sab-Scd,NotElliptical
544506,S0-Sa,NotElliptical
544507,Sab-Scd,NotElliptical
544597,Sd-Irr,NotElliptical
544648,Sd-Irr,NotElliptical
